tax_id	species	genus	family	order	class	phylum	superkingdom	F153_concat_SUP_FilteredReads	F155_concat_SUP_FilteredReads	F157_concat_SUP_FilteredReads	F159_concat_SUP_FilteredReads	F161_concat_SUP_FilteredReads	F151_concat_SUP_FilteredReads	F149_concat_SUP_FilteredReads	F147_concat_SUP_FilteredReads	F145_concat_SUP_FilteredReads	F143_concat_SUP_FilteredReads	F141_concat_SUP_FilteredReads	F137_concat_SUP_FilteredReads	F136_concat_SUP_FilteredReads	F138_concat_SUP_FilteredReads	F140_concat_SUP_FilteredReads	F142_concat_SUP_FilteredReads	F144_concat_SUP_FilteredReads	F146_concat_SUP_FilteredReads	F148_concat_SUP_FilteredReads	F150_concat_SUP_FilteredReads	F152_concat_SUP_FilteredReads	F154_concat_SUP_FilteredReads	F156_concat_SUP_FilteredReads	F158_concat_SUP_FilteredReads	F160_concat_SUP_FilteredReads	F162_concat_SUP_FilteredReads	F164_concat_SUP_FilteredReads	F166_concat_SUP_FilteredReads	F168_concat_SUP_FilteredReads	F170_concat_SUP_FilteredReads	F139_concat_SUP_FilteredReads	F135_concat_SUP_FilteredReads	F165_concat_SUP_FilteredReads	F167_concat_SUP_FilteredReads	F171_concat_SUP_FilteredReads	F169_concat_SUP_FilteredReads	F172_concat_SUP_FilteredReads	F173_concat_SUP_FilteredReads	F174_concat_SUP_FilteredReads	F118_concat_SUP_FilteredReads
290054	Eubacterium coprostanoligenes	Eubacterium	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	2260.99899787022	63.10630988971253	2533.55854687562	215.32162223930524	23.02324533793812	1033.98495993974	159.21284757748083	914.1321817717971	942.5420593203552	1019.732241325944	906.1205016487514	1280.521312596806	667.0006587494958	2575.4313592608246	522.211388886617	2486.1018705085544	366.7016077155215	674.0791694217457	572.1291109672047	111.16345083465758	235.37717272935728	761.795313087287	609.8704759424926	1287.835225115765	800.4633904752436	1438.301042847534	3264.612062997553	132.3970955103019		14.012529153332972	1502.8300253699388	82.12001576602185	2096.941599004767	518.5195870395427	152.20664504108055	1429.0102567514414	296.7101979580034	570.6693177842893	1151.753858131865	117.11758446662476
290055	Faecalicatena fissicatena	Faecalicatena	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	153.0172877043401	50.51366905733891	229.8930130755156	65.85939358846565		803.5612369889725	222.6356188060002	181.74011517624865	260.3613269288439	154.76588721593728	897.671880075284	82.20866522464692	445.1640128875125	237.80249723714783	335.85401940316103	143.74437511319002	23.790808848000005	271.7425648035743	135.36795768617222	509.35131029518215	187.81828626090663	144.47872355303815	154.234522911278	217.0503601586265	462.41324735670895	398.6217751214978	721.7993577977942	155.52467672074914	50.79313913742269	13.85303495248379	252.66300184979656	61.3007649007748	147.90950895139403		39.48989557823213	475.9786650673001	77.19450171717797	124.18137092697008	108.40795355742785	629.436540669752
292800	Flavonifractor plautii	Flavonifractor	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	523.6853922154421	189.66163150596128	1511.5850270559415	569.2904697427063	25.368246416447164	744.4638606789237	874.6418609688346	833.9908677169369	1947.2003740978007	1179.3863790459168	4344.825032217339	437.320533314764	1101.329813357074	2160.686290458753	1169.6582493769672	720.9730545984186	138.48328239984176	1064.0538113255438	337.6595595741943	977.5006487902408	27.36508548479652	558.1019360880742	260.82970811111085	504.9389202487627	1558.2672518072	1013.82495284944	1118.2709171212089	423.24544214681	108.8659987777956	77.70804757413119	2502.3836391222376	698.4612114984084	1527.4009620192453	176.2024496267331	179.48340983401428	1344.028904241608	230.9802613046417	592.9035725680696	414.6097444536368	1234.4625001806032
29343	[Clostridium] cellulosi		Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	15.952224387537278		21.28271895265032						18.90744062581593														14.74944718501512					15.938545113066825			14.317746293496995		12.010866967035714							
29347	[Clostridium] scindens	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	215.4136142225272	163.68859883537303	156.1591050420231	64.03688875680463	65.05729205922786	573.113665371165	187.0646677681187	249.6529406122588	361.8066045023359	465.34744630324366	1889.520970406677	185.7467238041141	398.0413412831516	467.4424605611134	612.5227746034861	345.62390749445314	70.46198686760906	108.82163200571776	165.76963762696596	1426.2807426716631	177.89174469760533	232.5786966078542	35.37363889894953	275.3889710913469	1158.018927553153	387.65194991185336	1186.634431021036	303.06886439960465	53.73183395394288	23.079154081034257	757.9320771230924	283.4936563898367	123.24724602790276	225.1782643153504	57.39479643845819	505.7664206454955	175.5849122535096	255.62630873099903	81.0753557735156	1551.66827085612
29348	[Clostridium] spiroforme	Erysipelatoclostridium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria													13.04608942181057							30.22054272627875																				
29353	Hungateiclostridium aldrichii	Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	1203.7592179121878	18.93019107504547	302.30200317291815	37.20614443370575	27.278814645129355	45.39340731743653	20.814726565126065	53.66612367761355	100.64878454081786	97.79040953772626	134.41115350922385	82.0506020771108	106.7266379456008	44.2895148627477	29.10664297635514	184.61751858538184	173.05182679189113	49.75276583369167	159.23476345217333	253.2321928639873	48.57024078603517	46.07430585846004	128.73188001580272	118.25572525988198	38.71569300764054	108.52581180812383	141.7396348723376	93.19963481431591	44.345707236927936	21.916376021700877	634.6312062922818	123.97542143391048	60.35342166968016	21.50159715079762	27.168338600923672	132.65445133255002	143.2224393876249	24.767262217876777	143.61329009336214	27.6381598331868
29354	Lacrimispora celerecrescens	Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	21.88934328233044	15.595459112972026		19.81269772992525	37.75383447077859	18.163463198988392	18.960315639092933	11.252907911256788	18.06591214818373	35.027227693652726	14.417217935762178	28.63116991934259	11.818081189312103	20.1823904583762	11.322488330274574		13.623371229958863			16.31332803110156	33.06971425342563	18.799136636331355	11.43565386935563	15.138466158700425					26.573102621883752				14.10550253942187	28.256532141894628	27.589919973678462	21.416236915796595	23.01528649294739	19.75525197847244		57.090203618933934
29355	Ruminiclostridium cellobioparum	Ruminiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	135.4812973251788		325.6738469885114			29.68003794170553	11.830924293174144	75.59632402340677	80.49622081875185	15.444375775399791	151.37391685221243	33.728589120174505	157.8691631456525	46.16646323038898	23.31385259183805	108.93658621335332	33.518838371406325	56.38227120790776	68.24529719627651	129.4436181427935		25.692911567685904	45.42378017583197	95.67043222289908	40.927789090587886	121.91356030605738	126.3754281965325	49.45686355308518	21.06236303761666		185.57495490519597	71.56618517416712	127.123352487278			53.354454288808256	30.132035310338956	19.206599240969258	32.806173276945934	40.56841223404368
29361	Tyzzerella nexilis	Tyzzerella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria									15.594511114955672																															
29363	Clostridium paraputrificum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																					28.044939913133355							163.23972422491678												
29364	[Clostridium] polysaccharolyticum	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	485.8124260727279	17.8383488739152	689.8186785684223	36.31957470496875	56.113861202936114	140.35955391830416	198.06242359163136	819.1119802052216	559.8118582679775	241.47990390591696	847.6037929927091	196.2683238973958	373.4443579380926	350.49950448969906	941.3492352604588	383.2775860644306	227.5607291772846	640.5610692063256	1401.8509561961596	778.2486692937831	52.12924574080935	670.1977055752664	2928.1719035484675	456.7373721210103	383.2825335279123	630.4986161481168	316.93235760845533	557.8240597000029	359.58171384541413		411.6041664692684	222.62579027270635	1017.5062530872352	170.5631576494207	17.663619724328385	388.362199858811	85.6526205025105	57.19522664038338	197.7694657277232	1201.9600434747256
29370	Lacrimispora sphenoides	Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	75.71088355857097	52.9133463709372	60.25551606697525	370.8084784683046	85.50759567274974	429.824723762255	92.49157682619824	184.8883277077072	91.092346113906	163.87863690528943	283.27441604852794	228.0231288886417	121.12208085017656	247.29136710809445	261.71937382163844	126.44330506247576	47.92276149891199	102.51590020890636	59.405094970288594	303.0863994188662	245.99463552591212	147.34017967155992	74.21754278645567	32.46400795971822	195.56562388251612	270.8620669863932	485.6519938873756	36.90461092251868	54.36832794401878	27.080326884951404	123.11470921490832	98.60399227062406	201.1430186294532	25.53237310222744		291.18330704023293	120.62998739456964	109.68174625768394	60.79694748288398	302.647635075618
29375	Lacrimispora xylanolytica	Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		20.960147121367424		15.564412235900082		11.96710373507188									65.66091561384877			12.753318594684105			17.394164584417705															11.59801661031877				29.810705002538644
29382	Staphylococcus cohnii	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria		47.96419564591828					32.90258149898463																										12.212041892276355		17.602677921182043					
29384	Staphylococcus kloosii	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria																															158.9933366435167									
29385	Staphylococcus saprophyticus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	3762.952722405978	9569.62225927357	860.3836971916537	139.6634508586849			1153.9046512677576	455.64529884590775			11.202227949028556			311.8282271567487	69.3793835117137	100.03850747607076	246.8355174039484	18.60139247139472	42.605032613109984	24.37366337576038			448.5078539378009		487.9172988382354		175.51808452673708	32.96663884396405			36.13124597492791	37.05415364813104	4810.589685678898		5556.924285044976	366.6795360711125		518.3587861940051	18.27500132129345	
29391	Gemella morbillorum	Gemella		Bacillales	Bacilli	Firmicutes	Bacteria				49.07329995221375	20.0202133373375	34.06539549046618		19.09123984171803	59.08107359992092	14.018127729485638		38.04951660361496					26.06997350872385				25.04012477973044	11.02598487369746							51.42876967706495		37.040960679097054				78.80861519543511					
294	Pseudomonas fluorescens	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria								57.72893982870246																													31.759965055420984			
29430	Acinetobacter haemolyticus	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria			58.843251979612255				55.059822288107526	1514.3388774922175					28.054740445788195			22.063026065175983																				21.053490338239136				
29546	Lawsonia intracellularis	Lawsonia	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria									14.847398146868194		24.45672557294009	10.013154799863775								57.52719251758416					12.051948740937462							11.998674391705835								
301301	Roseburia hominis	Roseburia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	229.14875365487217	144.80288728298973	2305.0797657258886	375.9923098673424	35.70475832629886	1296.2124944954178	235.32869879599855	1716.3763694733689	738.9430801997214	746.9870464489475	1669.4921448646116	481.269148050332	3540.8152285650262	2713.093088327303	1987.0745954985643	578.6441722186067	88.06864860479472	853.3314775937097	236.6108049347292	2129.540103902701	490.7952097704032	390.196785629686	525.3775809353963	1699.482637167663	2040.3062199191656	1204.6433844861451	1648.7995242659006	435.2489026622895	101.18594810457763	37.647809351612295	1156.4222819053632	435.4716465888793	1001.6651337202154	176.06429982230384	83.77558129091183	887.5739283966021	243.9673646665832	137.21667876168715	592.4156658981068	781.4962768882416
301302	Roseburia faecis	Roseburia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria			94.30153372946886	146.6707531460534	37.22929847411349	23.016979849377847	50.80532411668595	70.3180645894621	241.53932509902677	73.03955476506046	128.58961079865267	21.19551229005764	49.69228988840907	85.21097936798756	281.10066413701134	19.515295618209745	22.11736693204461	28.861150823662307	18.457746236047218	124.3971166728093	36.82664571561833	94.10958895312488	107.37182090634128	25.10238075924216	65.93666367900566	54.96540649144665	24.93565239327827	52.93333132077943	28.740633860700417		27.29886496426977	23.695794473237456	57.82248170845522	19.259856114699566	12.420070795029616	104.34299588043277	17.765825052787804		28.842856924563343	107.6750245957098
303	Pseudomonas putida	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria			11.020050354226896					469.78799393125314																												15.029836498807953				
305977	Pusillimonas noertemannii	Pusillimonas	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria																									57.4865316241114															
306544	Paenibacillus xinjiangensis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria																			24.047458254313337																					
307126	Lactobacillus apodemi	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	12110.319138224057	27.64868223488819	19.36909204131632	50.02398261687218	18.892802512637484	12.049230393592165	67.81524149742646		16.881087970990734	44.39209840936841		42.9681701790309	6900.257097027554	4231.197039523184	1936.2078645251956	323.9019247612336	1428.2905640692752	59.50975678658892		59.50407267737791	869.5681844106861		213.52144211688105	247.42762863955303	1353.215842834545		52.66307342834143	13.679882843542178	713.5244142381581		28.115750313320103	19.621824829641128	42.41835865505632	413.1899568895023	446.944536018912	47.20108332914692	92.1866263767047	32.33770231291938	22.77806058298047	
309868	Candidatus Liberibacter americanus	Liberibacter	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria				28.581277436963344		40.57081180483062							30.962063197197217	63.93381915871221	27.755040199497717			27.11030350021929				19.26793437209917			68.2694555886604															
310297	Phocaeicola plebeius	Phocaeicola		Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria			36.13796183334201					27.45865518859785	20.39104291485659	40.8834483240962						23.75085067715137					15.359170862767709										18.29532067065263									
310298	Phocaeicola coprocola	Phocaeicola		Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria			25.370724040562312					14.22100385234629	12.436652528640677	12.945589203439356						13.029511163443978															23.653223989802697									
314319	Prolixibacter bellariivorans	Prolixibacter	Prolixibacteraceae	Marinilabiliales	Bacteroidia	Bacteroidetes	Bacteria																			14.087866212659552																					
315358	Spiroplasma eriocheiris	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	39.609609643526056		36.48782610758305								29.77161967182471		40.49138232921212			27.392965534934024			40.51905815121331	30.160133646272687				41.64656797056281			69.40725918894405				39.50347971315352		19.253397435387548						25.78226611939758	
319644	Saccharofermentans acetigenes	Saccharofermentans	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																																	12.705989752349444							
31971	Amedibacillus dolichus	Amedibacillus	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria																				14.273985913397528							19.550296771651897													
32013	Comamonas terrigena	Comamonas	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria								40.19986255061166																												11.02188009912583				
32016	Desulfovibrio oxamicus	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria																				20.92578039826397																				
320502	Hungateiclostridium alkalicellulosi	Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	518.6523322550281		1142.0782165196892	26.535571432716143	22.61394024322289	86.3286191817806	33.97750087539453	387.4494551151667	289.79616754221047	107.3337121332229	440.7906167219721	172.10301774306726	406.4891658766171	113.48177522425532	39.5133398826729	541.5341426768915	66.77883467288324	298.1560587178813	203.5427122118657	574.3110838734959	29.111777794453385	171.34713503873223	103.55649760886544	409.1345032044606	160.0674717685364	278.38723454699834	476.7515793352188	138.61720691800213	15.483524482353769	15.340634055259066	512.3249216303842	409.6177179643249	327.82002851319345	20.096746263654907	20.306810870538108	217.38162018357576	194.69291215035955	107.86624932652016	148.80545496686173	87.45219006213283
